X.AU,X,Y.AU,Y,D
Durres,P-14471,Sukth,P-13641,0.04067597174578228
Durres,P-14471,Sukth,P-1365,0.151142428380862
Durres,P-14471,Sukth,P-13651,0.06397423663512855
Durres,P-14471,Sukth,P-1366,0.3485568006763158
Durres,P-14471,Sukth,P-13661,0.36377691444159843
Durres,P-14471,Sukth,P-1367,0.05859687227454258
Durres,P-14471,Sukth,P-13671,0.013706372879390697
Durres,P-14471,Sukth,P-1368,0.1334995908116518
Durres,P-14471,Sukth,P-13681,0.3488235790586863
Durres,P-1448,Durres,P-1449,0.010493819559749405
Durres,P-1448,Durres,P-14491,0.019747874257699614
Durres,P-1448,Durres,P-14492,0.05187713079203024
Durres,P-1448,Durres,P-1450,0.04417185017743869
Durres,P-1448,Durres,P-1451,0.07909951783368935
Durres,P-1448,Durres,P-14511,0.018670665928673995
Durres,P-1448,Durres,P-1452,0.08415580051178488
Durres,P-1448,Durres,P-14521,0.020123782245590978
Durres,P-1448,Durres,P-14522,0.014273175176548742
Durres,P-1448,Durres,P-1453,0.03390831348352866
Durres,P-1448,Durres,P-14531,0.025372718985239334
Durres,P-1448,Durres,P-1454,0.019175531250598628
Durres,P-1448,Durres,P-14541,0.07122418435859891
Durres,P-1448,Durres,P-1455,0.043402508499095147
Durres,P-1448,Durres,P-14551,0.19073790531802343
Durres,P-1448,Durres,P-14552,0.01870274276457546
Durres,P-1448,Durres,P-1456,5.543977450507775e-4
Durres,P-1448,Durres,P-14561,0.07518182746106475
Durres,P-1448,Durres,P-1457,0.0460659920293916
Durres,P-1448,Durres,P-14571,0.024151395380101703
Durres,P-1448,Durres,P-14572,0.1029815741736855
Durres,P-1448,Durres,P-1458,0.028318100153310957
Durres,P-1448,Durres,P-14581,0.03424108733610423
Durres,P-1448,Durres,P-1459,0.008687692692813206
Durres,P-1448,Durres,P-14591,0.02079665326353616
Durres,P-1448,Durres,P-1460,0.03733265546967442
Durres,P-1448,Durres,P-14601,0.08681359808081304
Durres,P-1448,Durres,P-1461,0.03781811756353044
Durres,P-1448,Durres,P-14611,0.04336808484403362
Durres,P-1448,Durres,P-1462,0.06441848476431417
Durres,P-1448,Durres,P-14621,0.03410610557845577
Durres,P-1448,Durres,P-1463,0.07849725651553634
Durres,P-1448,Durres,P-14631,0.06338350359684708
Durres,P-1448,Durres,P-1464,0.05418188321314735
Durres,P-1448,Durres,P-1465,0.09192342688787314
Durres,P-1448,Durres,P-14651,0.018022204199353766
Durres,P-1448,Durres,P-1467,0.045842359844042294
Durres,P-1448,Durres,P-14671,0.09769598626785081
Durres,P-1448,Durres,P-14672,0.09988304462247884
Durres,P-1448,Durres,P-1468,0.010037663885611763
Durres,P-1448,Durres,P-14681,0.027405248966916096
Durres,P-1448,Durres,P-14682,0.04183577150857451
Durres,P-1448,Durres,P-14683,0.04984463439836752
Durres,P-1448,Durres,P-14684,0.010154967105560186
Durres,P-1448,Durres,P-1469,0.035325299589293035
Durres,P-1448,Durres,P-14691,0.04718663942607182
Durres,P-1448,Durres,P-14692,0.026520060695604388
Durres,P-1448,Durres,P-1470,0.10194268886539179
Durres,P-1448,Durres,P-14701,0.12139690276052766
Durres,P-1448,Durres,P-14702,0.1295256316509107
Durres,P-1448,Durres,P-14703,0.10623400863341806
Durres,P-1448,Durres,P-14704,0.12851629989267
Durres,P-1448,Durres,P-14705,0.04487545421857085
Durres,P-1448,Durres,P-14706,0.04751645341977985
Durres,P-1448,Durres,P-1471,0.01804055641356047
Durres,P-1448,Durres,P-14711,0.021283869705408055
Durres,P-1448,Durres,P-1472,0.013433984880340328
Durres,P-1448,Durres,P-14721,0.03290863884583142
Durres,P-1448,Durres,P-14722,0.023474753762595765
Durres,P-1448,Durres,P-14723,0.0021395074509552815
Durres,P-1448,Durres,P-1473,0.0569718972139183
Durres,P-1448,Durres,P-1474,0.017125585201661193
Durres,P-1448,Durres,P-14741,0.00931405600385623
Durres,P-1448,Durres,P-1475,0.059545787862783986
Durres,P-1448,Durres,P-14751,0.14116694701751767
Durres,P-1448,Durres,P-1476,0.03487893680394748
Durres,P-1448,Durres,P-14761,0.04243476607037608
Durres,P-1448,Durres,P-1477,0.1550728365451946
Durres,P-1448,Durres,P-14771,0.17707739292154612
Durres,P-1448,Durres,P-1478,0.05651013984236846
Durres,P-1448,Durres,P-14781,0.12650606084850785
Durres,P-1448,Durres,P-1479,0.031450323524373686
Durres,P-1448,Durres,P-14791,0.04244326821430976
Durres,P-1448,Durres,P-1480,0.045021702140968914
Durres,P-1448,Durres,P-1481,0.02275980775418911
Durres,P-1448,Durres,P-14811,0.0339303293692588
Durres,P-1448,Durres,P-1482,0.174287626320484
Durres,P-1448,Durres,P-14821,0.03637667932256364
Durres,P-1448,Durres,P-1483,0.06820317810628462
Durres,P-1448,Durres,P-14831,0.11177292752554
Durres,P-1448,Durres,P-14832,0.25653977040975606
Durres,P-1448,Durres,P-1484,0.050862795176885245
Durres,P-1448,Durres,P-14841,0.14321454297113723
Durres,P-1448,Durres,P-1485,0.057081690730296425
Durres,P-1448,Durres,P-14851,0.06514002778082889
Durres,P-1448,Durres,P-1486,0.1620443551309509
Durres,P-1448,Durres,P-14861,0.024725355330310173
Durres,P-1448,Durres,P-1487,0.02953534556154471
Durres,P-1448,Durres,P-14871,0.034437807521585956
Durres,P-1448,Durres,P-1488,0.05743852221521373
Durres,P-1448,Durres,P-14881,0.0994618622507002
Durres,P-1448,Durres,P-1489,0.0024240976611397637
Durres,P-1448,Durres,P-14891,0.0740404578490736
Durres,P-1448,Durres,P-14892,0.11594040829836766
Durres,P-1448,Durres,P-1490,0.028193339921282652
Durres,P-1448,Durres,P-14901,0.039997179676202796
Durres,P-1448,Durres,P-1491,0.08540992200486756
Durres,P-1448,Durres,P-14911,0.049433308282465685
Durres,P-1448,Durres,P-1492,0.07151961631914808
Durres,P-1448,Durres,P-14921,0.10781464441294702
Durres,P-1448,Durres,P-1493,0.054071306979752445
Durres,P-1448,Durres,P-14931,0.14660491398137998
Durres,P-1448,Durres,P-1494,0.045197545142510454
Durres,P-1448,Durres,P-1495,0.09748373005472341
Durres,P-1448,Durres,P-14951,0.05445545863177623
Durres,P-1448,Durres,P-1496,0.06590394167820134
Durres,P-1448,Durres,P-14961,0.13331376505526585
Durres,P-1448,Durres,P-1497,0.02616759339908859
Durres,P-1448,Durres,P-14971,0.1211873877115036
Durres,P-1448,Durres,P-1498,0.047597966292226415
Durres,P-1448,Durres,P-14981,0.12587651980840478
Durres,P-1448,Durres,P-1499,0.5453834667328443
Durres,P-1448,Durres,P-14991,0.4127091958186712
Durres,P-1448,Durres,P-1500,0.17633036371136948
Durres,P-1448,Durres,P-15001,0.08025252442985811
Durres,P-1448,Durres,P-1501,0.034130787134215246
Durres,P-1448,Durres,P-15011,0.023056224851909137
Durres,P-1448,Durres,P-1504,0.004717616458224102
Durres,P-1448,Durres,P-15041,0.06200405772150566
Durres,P-1448,Xhafzotaj,P-1395,0.3981840609026487
Durres,P-1448,Xhafzotaj,P-13951,0.41713012678122813
Durres,P-1448,Xhafzotaj,P-1396,0.03202322687288289
Durres,P-1448,Xhafzotaj,P-1397,0.01826980372225642
Durres,P-1448,Xhafzotaj,P-1398,0.18405175611971447
Durres,P-1448,Xhafzotaj,P-1400,0.0415749171838292
Durres,P-1448,Xhafzotaj,P-14001,0.0947474058393594
Durres,P-1448,Xhafzotaj,P-1401,0.14191271447793696
Durres,P-1448,Xhafzotaj,P-1402,0.1390900103287872
Durres,P-1448,Xhafzotaj,P-14021,0.40004775437997
Durres,P-1448,Xhafzotaj,P-14022,0.1417878872106905
Durres,P-1448,Xhafzotaj,P-1403,0.03413439471429351
Durres,P-1448,Xhafzotaj,P-1404,0.06276241479650264
Durres,P-1448,Xhafzotaj,P-14041,0.02691260435032486
Durres,P-1448,Xhafzotaj,P-1405,0.05681029853796318
Durres,P-1448,Xhafzotaj,P-14051,0.006675238411782781
Durres,P-1448,Xhafzotaj,P-1406,0.049179362284885494
Durres,P-1448,Xhafzotaj,P-14061,0.015161964594783138
Durres,P-1448,Xhafzotaj,P-1407,0.0772620402943032
Durres,P-1448,Xhafzotaj,P-14071,0.02981992119711121
Durres,P-1448,Rashbull,P-1369,0.06239555542414009
Durres,P-1448,Rashbull,P-13691,0.11748565215030721
Durres,P-1448,Rashbull,P-1370,0.055039044820682795
Durres,P-1448,Rashbull,P-13701,0.2545767853481177
Durres,P-1448,Rashbull,P-1371,0.05164315593730124
Durres,P-1448,Rashbull,P-13711,0.05020740334014212
Durres,P-1448,Rashbull,P-1372,0.10793189732384438
Durres,P-1448,Rashbull,P-13721,0.0844380326896087
Durres,P-1448,Rashbull,P-13722,0.10600734809739294
Durres,P-1448,Rashbull,P-1373,0.060235328155099244
Durres,P-1448,Rashbull,P-13731,0.017253375191382328
Durres,P-1448,Rashbull,P-1374,0.04550941292929239
Durres,P-1448,Rashbull,P-13741,0.02773676146742446
Durres,P-1448,Rashbull,P-13742,0.0126246122668059
Durres,P-1448,Rashbull,P-1375,0.02732569717512139
Durres,P-1448,Rashbull,P-13751,0.06361533984845251
Durres,P-1448,Rashbull,P-13752,0.022286234458642588
Durres,P-1448,Rashbull,P-1376,0.10363160997819888
Durres,P-1448,Rashbull,P-1377,0.1190206135927995
Durres,P-1448,Rashbull,P-13771,0.15064586794078022
Durres,P-1448,Rashbull,P-1378,0.1329977672019762
Durres,P-1448,Rashbull,P-13781,0.050407526001344016
Durres,P-1448,Rashbull,P-13782,0.12498699440898205
Durres,P-1448,Rashbull,P-1379,0.17832889731182477
Durres,P-1448,Rashbull,P-13791,0.21900684879822246
Durres,P-1448,Rashbull,P-1380,0.01927402945034641
Durres,P-1448,Rashbull,P-13801,0.1081014510278592
Durres,P-1448,Rashbull,P-1381,0.047999127721920554
Durres,P-1448,Rashbull,P-1382,0.08712709569467494
Durres,P-1448,Rashbull,P-1383,0.5990919617792531
Durres,P-1448,Rashbull,P-1384,0.8158319789145175
Durres,P-1448,Rashbull,P-13841,0.6528392897362592
Durres,P-1448,Rashbull,P-1385,1.263360152769678
Durres,P-1448,Sukth,P-1354,0.06807991347795599
Durres,P-1448,Sukth,P-13541,0.03188618163637111
Durres,P-1448,Sukth,P-1355,0.04719235342843027
Durres,P-1448,Sukth,P-1356,0.06254569753061544
Durres,P-1448,Sukth,P-13561,0.11056963211707055
Durres,P-1448,Sukth,P-1357,0.3094465989414881
Durres,P-1448,Sukth,P-13571,0.37105182894078304
Durres,P-1448,Sukth,P-1358,0.028744114703025157
Durres,P-1448,Sukth,P-13581,0.06175141887063725
Durres,P-1448,Sukth,P-1359,0.04405599127126835
Durres,P-1448,Sukth,P-13591,0.02562386284975057
Durres,P-1448,Sukth,P-1360,0.061141570574341594
Durres,P-1448,Sukth,P-13601,0.09350906779399933
Durres,P-1448,Sukth,P-1361,0.14806238336928712
Durres,P-1448,Sukth,P-13611,0.23494743012836175
Durres,P-1448,Sukth,P-13612,0.19774232653049398
Durres,P-1448,Sukth,P-1362,0.27149941712911996
Durres,P-1448,Sukth,P-13621,0.18581079677971726
Durres,P-1448,Sukth,P-1363,0.2288808554535189
Durres,P-1448,Sukth,P-13631,0.22662800994841392
Durres,P-1448,Sukth,P-13632,0.15804212922716504
Durres,P-1448,Sukth,P-1364,0.030078658618963625
Durres,P-1448,Sukth,P-13641,0.11944215267296915
Durres,P-1448,Sukth,P-1365,0.22181427743542387
Durres,P-1448,Sukth,P-13651,0.1305039721751589
Durres,P-1448,Sukth,P-1366,0.4418640540906128
Durres,P-1448,Sukth,P-13661,0.3734106257173091
Durres,P-1448,Sukth,P-1367,0.028117867153958385
Durres,P-1448,Sukth,P-13671,0.0435143563024044
Durres,P-1448,Sukth,P-1368,0.09800213815867907
Durres,P-1448,Sukth,P-13681,0.14022650436897044
Durres,P-1449,Durres,P-14491,0.026607472510589515
Durres,P-1449,Durres,P-14492,0.01787554160325394
Durres,P-1449,Durres,P-1450,0.0720973104217399
Durres,P-1449,Durres,P-1451,0.032722659327484346
Durres,P-1449,Durres,P-14511,0.008115173623389673
Durres,P-1449,Durres,P-1452,0.09438217648063948
Durres,P-1449,Durres,P-14521,0.0167578951852854
Durres,P-1449,Durres,P-14522,0.010817576526893483
Durres,P-1449,Durres,P-1453,0.02687881721407394
Durres,P-1449,Durres,P-14531,0.021358797726391363
Durres,P-1449,Durres,P-1454,0.014392508858627924
Durres,P-1449,Durres,P-14541,0.06488508846912146
Durres,P-1449,Durres,P-1455,0.03991081553386419
Durres,P-1449,Durres,P-14551,0.2523227578383008
Durres,P-1449,Durres,P-14552,0.004954440153406882
Durres,P-1449,Durres,P-1456,0.009579020715107274
Durres,P-1449,Durres,P-14561,0.07212803938307934
Durres,P-1449,Durres,P-1457,0.05239745320948168
Durres,P-1449,Durres,P-14571,0.005867453902480078
Durres,P-1449,Durres,P-14572,0.090748214319735
Durres,P-1449,Durres,P-1458,0.022500082001231304
Durres,P-1449,Durres,P-14581,0.017121225922281182
Durres,P-1449,Durres,P-1459,0.02987847925335824
Durres,P-1449,Durres,P-14591,0.014589986795860082
Durres,P-1449,Durres,P-1460,0.047730848446018374
Durres,P-1449,Durres,P-14601,0.1125853112017959
Durres,P-1449,Durres,P-1461,0.05569412199447944
Durres,P-1449,Durres,P-14611,0.061629191841667305
Durres,P-1449,Durres,P-1462,0.09503309356759136
Durres,P-1449,Durres,P-14621,0.02062025968351025
Durres,P-1449,Durres,P-1463,0.07449819269071478
Durres,P-1449,Durres,P-14631,0.09035648946525207
Durres,P-1449,Durres,P-1464,0.034448441717265854
Durres,P-1449,Durres,P-1465,0.08895068079468459
Durres,P-1449,Durres,P-14651,0.003287701071749951
Durres,P-1449,Durres,P-1467,0.06930703569929217
Durres,P-1449,Durres,P-14671,0.14221550967703375
Durres,P-1449,Durres,P-14672,0.14705613243031487
Durres,P-1449,Durres,P-1468,0.006108771336028027
Durres,P-1449,Durres,P-14681,0.04527301211115893
Durres,P-1449,Durres,P-14682,0.08282446425527878
Durres,P-1449,Durres,P-14683,0.08094151614063053
Durres,P-1449,Durres,P-14684,0.021970364179255533
Durres,P-1449,Durres,P-1469,0.06126470961186126
Durres,P-1449,Durres,P-14691,0.0952381155163875
Durres,P-1449,Durres,P-14692,0.05835534723984587
Durres,P-1449,Durres,P-1470,0.1071736265409251
Durres,P-1449,Durres,P-14701,0.07446998365415096
Durres,P-1449,Durres,P-14702,0.08890094304029172
Durres,P-1449,Durres,P-14703,0.0937936529690934
Durres,P-1449,Durres,P-14704,0.09211585019739982
Durres,P-1449,Durres,P-14705,0.016916682651232515
Durres,P-1449,Durres,P-14706,0.048443140599737915
Durres,P-1449,Durres,P-1471,0.05285236629017405
Durres,P-1449,Durres,P-14711,0.03811666573589917
Durres,P-1449,Durres,P-1472,0.03989092251786876
Durres,P-1449,Durres,P-14721,0.02039812512103685
Durres,P-1449,Durres,P-14722,0.05397071855603697
Durres,P-1449,Durres,P-14723,0.01306966595293211
Durres,P-1449,Durres,P-1473,0.057657845498251516
Durres,P-1449,Durres,P-1474,0.0076338509190638955
Durres,P-1449,Durres,P-14741,0.015846306237654432
Durres,P-1449,Durres,P-1475,0.04941553401620642
Durres,P-1449,Durres,P-14751,0.09600661333756202
Durres,P-1449,Durres,P-1476,0.04135621603736716
Durres,P-1449,Durres,P-14761,0.0738509369092418
Durres,P-1449,Durres,P-1477,0.1355745857245208
Durres,P-1449,Durres,P-14771,0.16009969716876926
Durres,P-1449,Durres,P-1478,0.08645520708618562
Durres,P-1449,Durres,P-14781,0.16330647742294446
Durres,P-1449,Durres,P-1479,0.014059160496752583
Durres,P-1449,Durres,P-14791,0.0781912929875298
Durres,P-1449,Durres,P-1480,0.03953192808169455
Durres,P-1449,Durres,P-1481,0.02893211878836175
Durres,P-1449,Durres,P-14811,0.07321268692742716
Durres,P-1449,Durres,P-1482,0.1824114689015327
Durres,P-1449,Durres,P-14821,0.008295966362133603
Durres,P-1449,Durres,P-1483,0.05100347347112241
Durres,P-1449,Durres,P-14831,0.0782797235002886
Durres,P-1449,Durres,P-14832,0.180221689652566
Durres,P-1449,Durres,P-1484,0.05148288044963589
Durres,P-1449,Durres,P-14841,0.09728786642419836
Durres,P-1449,Durres,P-1485,0.07009532397815274
Durres,P-1449,Durres,P-14851,0.02338152576713054
Durres,P-1449,Durres,P-1486,0.1390394781136872
Durres,P-1449,Durres,P-14861,0.023121031450207732
Durres,P-1449,Durres,P-1487,0.06246214476894829
Durres,P-1449,Durres,P-14871,0.011954583221509331
Durres,P-1449,Durres,P-1488,0.03632650947005597
Durres,P-1449,Durres,P-14881,0.04557551569885425
Durres,P-1449,Durres,P-1489,0.01480828040782976
Durres,P-1449,Durres,P-14891,0.0847165557904607
Durres,P-1449,Durres,P-14892,0.11211150480478575
Durres,P-1449,Durres,P-1490,0.06242536907734662
Durres,P-1449,Durres,P-14901,0.047023560327687806
Durres,P-1449,Durres,P-1491,0.07135345494986192
Durres,P-1449,Durres,P-14911,0.038892682153058224
Durres,P-1449,Durres,P-1492,0.09193229947523196
Durres,P-1449,Durres,P-14921,0.09314684590438957
Durres,P-1449,Durres,P-1493,0.028048616702506
Durres,P-1449,Durres,P-14931,0.11580411013337515
Durres,P-1449,Durres,P-1494,0.06867753981804689
Durres,P-1449,Durres,P-1495,0.05445824076351305
Durres,P-1449,Durres,P-14951,0.05089152594457354
Durres,P-1449,Durres,P-1496,0.04269151284729568
Durres,P-1449,Durres,P-14961,0.08487098195392054
Durres,P-1449,Durres,P-1497,0.05450672465558879
Durres,P-1449,Durres,P-14971,0.1163905975144863
Durres,P-1449,Durres,P-1498,0.06686366014255624
Durres,P-1449,Durres,P-14981,0.13882342482529086
Durres,P-1449,Durres,P-1499,0.5263813173895687
Durres,P-1449,Durres,P-14991,0.40959599648273814
Durres,P-1449,Durres,P-1500,0.17347160026047515
Durres,P-1449,Durres,P-15001,0.07521400699519831
Durres,P-1449,Durres,P-1501,0.04093786207004273
Durres,P-1449,Durres,P-15011,0.009936275073940778
Durres,P-1449,Durres,P-1504,0.0011531553067949192
Durres,P-1449,Durres,P-15041,0.07109767212888726
Durres,P-1449,Xhafzotaj,P-1395,0.2857962597672039
Durres,P-1449,Xhafzotaj,P-13951,0.3225810785809189
Durres,P-1449,Xhafzotaj,P-1396,0.024733422753799056
Durres,P-1449,Xhafzotaj,P-1397,0.05311796217578421
Durres,P-1449,Xhafzotaj,P-1398,0.11361016566462961
Durres,P-1449,Xhafzotaj,P-1400,0.04269659792253125
Durres,P-1449,Xhafzotaj,P-14001,0.07964932939883806
Durres,P-1449,Xhafzotaj,P-1401,0.09423479222056971
Durres,P-1449,Xhafzotaj,P-1402,0.22529132693470555
Durres,P-1449,Xhafzotaj,P-14021,0.5340026039720834
Durres,P-1449,Xhafzotaj,P-14022,0.21942844783340487
Durres,P-1449,Xhafzotaj,P-1403,0.08220478941664774
Durres,P-1449,Xhafzotaj,P-1404,0.10236355330244606
Durres,P-1449,Xhafzotaj,P-14041,0.06719633562494878
Durres,P-1449,Xhafzotaj,P-1405,0.08778681842668916
Durres,P-1449,Xhafzotaj,P-14051,0.020287206385083086
Durres,P-1449,Xhafzotaj,P-1406,0.09153366283287453
Durres,P-1449,Xhafzotaj,P-14061,0.007966999054911978
Durres,P-1449,Xhafzotaj,P-1407,0.13989147610385771
Durres,P-1449,Xhafzotaj,P-14071,0.0719332965531117
Durres,P-1449,Rashbull,P-1369,0.12406371893044299
Durres,P-1449,Rashbull,P-13691,0.1896097422767241
Durres,P-1449,Rashbull,P-1370,0.09038325665381208
Durres,P-1449,Rashbull,P-13701,0.3266605818153445
Durres,P-1449,Rashbull,P-1371,0.1069063805061241
Durres,P-1449,Rashbull,P-13711,0.10591100520742575
Durres,P-1449,Rashbull,P-1372,0.15941799997830355
Durres,P-1449,Rashbull,P-13721,0.11938496056833116
Durres,P-1449,Rashbull,P-13722,0.10543779370385407
Durres,P-1449,Rashbull,P-1373,0.07090627973166581
Durres,P-1449,Rashbull,P-13731,0.04268594971122179
Durres,P-1449,Rashbull,P-1374,0.029464447639422096
Durres,P-1449,Rashbull,P-13741,0.019548256042605888
Durres,P-1449,Rashbull,P-13742,0.012312200241316587
Durres,P-1449,Rashbull,P-1375,0.021899614509638454
Durres,P-1449,Rashbull,P-13751,0.07197189569754793
Durres,P-1449,Rashbull,P-13752,0.03863006252937133
Durres,P-1449,Rashbull,P-1376,0.048516110562743645
Durres,P-1449,Rashbull,P-1377,0.15241192273977716
Durres,P-1449,Rashbull,P-13771,0.16656611551330228
Durres,P-1449,Rashbull,P-1378,0.12873777541785783
Durres,P-1449,Rashbull,P-13781,0.035578344939571044
Durres,P-1449,Rashbull,P-13782,0.13771710731016235
Durres,P-1449,Rashbull,P-1379,0.11635209415103914
Durres,P-1449,Rashbull,P-13791,0.1990785110525271
Durres,P-1449,Rashbull,P-1380,0.009608279408170065
Durres,P-1449,Rashbull,P-13801,0.06130578045033257
Durres,P-1449,Rashbull,P-1381,0.0837244126613165
Durres,P-1449,Rashbull,P-1382,0.07204042428893068
Durres,P-1449,Rashbull,P-1383,0.5788692621066243
Durres,P-1449,Rashbull,P-1384,0.8016987314994195
Durres,P-1449,Rashbull,P-13841,0.6412002484928171
Durres,P-1449,Rashbull,P-1385,1.326888999056481
Durres,P-1449,Sukth,P-1354,0.080199344394549
Durres,P-1449,Sukth,P-13541,0.04046122433961179
Durres,P-1449,Sukth,P-1355,0.08128761437352763
Durres,P-1449,Sukth,P-1356,0.05356322041174255
Durres,P-1449,Sukth,P-13561,0.08745657528616517
Durres,P-1449,Sukth,P-1357,0.43312082577221145
Durres,P-1449,Sukth,P-13571,0.5045746636911121
Durres,P-1449,Sukth,P-1358,0.030021433918542645
Durres,P-1449,Sukth,P-13581,0.025966274803291653
Durres,P-1449,Sukth,P-1359,0.09114963704912162
Durres,P-1449,Sukth,P-13591,0.026003603046630352
Durres,P-1449,Sukth,P-1360,0.08437385615050555
Durres,P-1449,Sukth,P-13601,0.12317778587528987
Durres,P-1449,Sukth,P-1361,0.13205778360979636
Durres,P-1449,Sukth,P-13611,0.22874391941207783
Durres,P-1449,Sukth,P-13612,0.1951394706889592
Durres,P-1449,Sukth,P-1362,0.3151190681904491
Durres,P-1449,Sukth,P-13621,0.22342157195165518
Durres,P-1449,Sukth,P-1363,0.2790968869721546
Durres,P-1449,Sukth,P-13631,0.267992523174605
Durres,P-1449,Sukth,P-13632,0.20790994394388146
Durres,P-1449,Sukth,P-1364,0.005049517924726853
Durres,P-1449,Sukth,P-13641,0.08679727700708559
Durres,P-1449,Sukth,P-1365,0.3121938447913035
Durres,P-1449,Sukth,P-13651,0.192418541303576
Durres,P-1449,Sukth,P-1366,0.5747319539929558
Durres,P-1449,Sukth,P-13661,0.5054322297536069
Durres,P-1449,Sukth,P-1367,0.06838856993953862
Durres,P-1449,Sukth,P-13671,0.07034636195186207
Durres,P-1449,Sukth,P-1368,0.1707082543608377
Durres,P-1449,Sukth,P-13681,0.2115594632672577
Durres,P-14491,Durres,P-14492,0.04442944178789883
Durres,P-14491,Durres,P-1450,0.012974265785969278
Durres,P-14491,Durres,P-1451,0.07613423323433424
Durres,P-14491,Durres,P-14511,0.009505445732231502
Durres,P-14491,Durres,P-1452,0.02232021279561905
Durres,P-14491,Durres,P-14521,0.0026625597427341685
Durres,P-14491,Durres,P-14522,0.004154084023539971
Durres,P-14491,Durres,P-1453,0.0051364109925065154
Durres,P-14491,Durres,P-14531,0.0028008509155171965
Durres,P-14491,Durres,P-1454,0.003679735634650542
Durres,P-14491,Durres,P-14541,0.017172714922584622
Durres,P-14491,Durres,P-1455,0.005844269464659869
Durres,P-14491,Durres,P-14551,0.11404581085885403
Durres,P-14491,Durres,P-14552,0.014939791620255747
Durres,P-14491,Durres,P-1456,0.01375921594589476
Durres,P-14491,Durres,P-14561,0.018214430088254886
Durres,P-14491,Durres,P-1457,0.005416052312115755
Durres,P-14491,Durres,P-14571,0.02014461935449885
Durres,P-14491,Durres,P-14572,0.03464162186049235
Durres,P-14491,Durres,P-1458,0.003877519400935324
Durres,P-14491,Durres,P-14581,0.013695008344223589
Durres,P-14491,Durres,P-1459,0.008759226069033649
Durres,P-14491,Durres,P-14591,0.004412036300822212
Durres,P-14491,Durres,P-1460,0.0031052772104418636
Durres,P-14491,Durres,P-14601,0.02853385133042419
Durres,P-14491,Durres,P-1461,0.0053835698751733075
Durres,P-14491,Durres,P-14611,0.00711847946456793
Durres,P-14491,Durres,P-1462,0.021591955612635744
Durres,P-14491,Durres,P-14621,0.009778291532531302
Durres,P-14491,Durres,P-1463,0.019965418867708033
Durres,P-14491,Durres,P-14631,0.01874539278974673
Durres,P-14491,Durres,P-1464,0.018416262481474703
Durres,P-14491,Durres,P-1465,0.02647573177393959
Durres,P-14491,Durres,P-14651,0.018299391834032182
Durres,P-14491,Durres,P-1467,0.010452499030993904
Durres,P-14491,Durres,P-14671,0.047663526611130116
Durres,P-14491,Durres,P-14672,0.051443440674352706
Durres,P-14491,Durres,P-1468,0.0072996868837557575
Durres,P-14491,Durres,P-14681,0.0032988563324433534
Durres,P-14491,Durres,P-14682,0.027381757864898205
Durres,P-14491,Durres,P-14683,0.017071323923062556
Durres,P-14491,Durres,P-14684,0.0020898360401634944
Durres,P-14491,Durres,P-1469,0.009515464533821395
Durres,P-14491,Durres,P-14691,0.040545091843682005
Durres,P-14491,Durres,P-14692,0.01492553521328588
Durres,P-14491,Durres,P-1470,0.031288324562967124
Durres,P-14491,Durres,P-14701,0.0730633390909419
Durres,P-14491,Durres,P-14702,0.06794692155048013
Durres,P-14491,Durres,P-14703,0.03644745246221227
Durres,P-14491,Durres,P-14704,0.06313284982900019
Durres,P-14491,Durres,P-14705,0.03024443822041461
Durres,P-14491,Durres,P-14706,0.0061931860903642975
Durres,P-14491,Durres,P-1471,0.02442775803740811
Durres,P-14491,Durres,P-14711,0.002346838320790798
Durres,P-14491,Durres,P-1472,0.01200394714406727
Durres,P-14491,Durres,P-14721,0.008861211475775671
Durres,P-14491,Durres,P-14722,0.013663418313105496
Durres,P-14491,Durres,P-14723,0.009047495759046129
Durres,P-14491,Durres,P-1473,0.009720937535803668
Durres,P-14491,Durres,P-1474,0.008945544588345932
Durres,P-14491,Durres,P-14741,0.001990289711908442
Durres,P-14491,Durres,P-1475,0.013736422840433098
Durres,P-14491,Durres,P-14751,0.07867528495968595
Durres,P-14491,Durres,P-1476,0.002112337594157271
Durres,P-14491,Durres,P-14761,0.01554586442431254
Durres,P-14491,Durres,P-1477,0.06725956701159992
Durres,P-14491,Durres,P-14771,0.0800481594047542
Durres,P-14491,Durres,P-1478,0.01823071157875305
Durres,P-14491,Durres,P-14781,0.05574900297057235
Durres,P-14491,Durres,P-1479,0.014482164164976033
Durres,P-14491,Durres,P-14791,0.020145149979565524
Durres,P-14491,Durres,P-1480,0.006983959066582971
Durres,P-14491,Durres,P-1481,1.1001417378525818e-4
Durres,P-14491,Durres,P-14811,0.025225753472011503
Durres,P-14491,Durres,P-1482,0.07494922998937012
Durres,P-14491,Durres,P-14821,0.04079782456172486
Durres,P-14491,Durres,P-1483,0.020841031636218657
Durres,P-14491,Durres,P-14831,0.0523702293128
Durres,P-14491,Durres,P-14832,0.18279926691033588
Durres,P-14491,Durres,P-1484,0.007409584191686124
Durres,P-14491,Durres,P-14841,0.08057572927160564
Durres,P-14491,Durres,P-1485,0.010406328520983976
Durres,P-14491,Durres,P-14851,0.07307598102434933
Durres,P-14491,Durres,P-1486,0.07305099317741617
Durres,P-14491,Durres,P-14861,0.0017337058650758535
Durres,P-14491,Durres,P-1487,0.016057944614167798
Durres,P-14491,Durres,P-14871,0.02245264810132419
Durres,P-14491,Durres,P-1488,0.020487153527414523
