LogV
2.2355284469075487
2.73559889969818
2.6665179805548807
1.9030899869919435
1.8808135922807914
2.123851640967086
2.5514499979728753
2.9537596917332287
3.037824750588342
2.8115750058705933
3.0285712526925375
3.0153597554092144
3.0989896394011773
2.9921114877869495
2.57978359661681
2.9633155113861114
2.0791812460476247
3.019116290447073
2.3384564936046046
2.146128035678238
2.6364878963533656
2.3909351071033793
1.8692317197309762
1.4771212547196624
1.724275869600789
1.6812412373755872
1.9867717342662448
1.6989700043360187
1.462397997898956
1.5440680443502757
1.7781512503836436
1.9395192526186185
1.8750612633917
2.0453229787866576
2.0863598306747484
2.8102325179950842
2.0492180226701815
1.9590413923210936
1.8573324964312685
1.9138138523837167
1.7403626894942439
2.0211892990699383
2.3961993470957363
2.230448921378274
2.3636119798921444
2.093421685162235
3.2242740142942576
