District,Municipality,Administrative Unit,pPS,pPD,pPSPD,pOP,pInvalid,Eligible Voters,Total Eligible Votes,Total Votes,pTurnout
Gjirokaster,Gjirokaster,Picar,0.4714285714285714,0.37142857142857144,1.2692307692307692,0.15714285714285714,0.05405405405405406,1519,770,814,0.5358788676761027
Gjirokaster,Kelcyre,Ballaban,0.52,0.41333333333333333,1.2580645161290323,0.06666666666666667,0.052346570397111915,1501,525,554,0.3690872751499001
Gjirokaster,Kelcyre,Dishnice,0.5145348837209303,0.32558139534883723,1.5803571428571428,0.15988372093023256,0.04178272980501393,1842,688,718,0.38979370249728557
Gjirokaster,Kelcyre,Kelcyre,0.4797724399494311,0.3356510745891277,1.4293785310734464,0.1845764854614412,0.05889351576442594,4096,1582,1681,0.410400390625
Gjirokaster,Kelcyre,Suke,0.5953678474114441,0.1784741144414169,3.33587786259542,0.22615803814713897,0.045513654096228866,1980,734,769,0.3883838383838384
Gjirokaster,Libohove,Libohove,0.4471858134155744,0.46491904394757133,0.9618573797678275,0.08789514263685427,0.05946337926033358,2685,1297,1379,0.5135940409683426
Gjirokaster,Libohove,Qender-Libohove,0.5444711538461539,0.2800480769230769,1.944206008583691,0.17548076923076922,0.05454545454545454,2366,832,880,0.37193575655114114
Gjirokaster,Libohove,Zagori,0.5747663551401869,0.3037383177570093,1.8923076923076922,0.12149532710280374,0.05309734513274336,813,214,226,0.2779827798277983
Gjirokaster,Memaliaj,Buz,0.594272076372315,0.27684964200477324,2.146551724137931,0.1288782816229117,0.03233256351039261,975,419,433,0.4441025641025641
Gjirokaster,Memaliaj,F. Memaliaj,0.6064581231079718,0.21089808274470231,2.875598086124402,0.18264379414732593,0.07469654528478058,2117,991,1071,0.5059045819555975
Gjirokaster,Memaliaj,Krahes,0.503985828166519,0.18689105403011513,2.6966824644549763,0.3091231178033658,0.0836038961038961,2958,1129,1232,0.4164976335361731
Gjirokaster,Memaliaj,Luftinje,0.5519828510182208,0.2090032154340836,2.641025641025641,0.2390139335476956,0.06513026052104208,2531,933,998,0.39431054919004344
Gjirokaster,Memaliaj,Memaliaj,0.5326289620882536,0.31883157240522064,1.6705653021442495,0.1485394655065258,0.0661636680208938,5365,1609,1723,0.3211556383970177
Gjirokaster,Memaliaj,Qesarat,0.6138107416879796,0.20460358056265984,3,0.1815856777493606,0.042839657282741736,1875,782,817,0.4357333333333333
Gjirokaster,Permet,Carcove,0.5662431941923775,0.33030852994555354,1.7142857142857142,0.10344827586206896,0.04835924006908463,2321,551,579,0.24946143903489876
Gjirokaster,Permet,Frasher,0.5913978494623656,0.3333333333333333,1.7741935483870968,0.07526881720430108,0.09268292682926829,465,186,205,0.44086021505376344
Gjirokaster,Permet,Permet,0.5856290826469753,0.29906276625958533,1.9582146248812915,0.11530815109343936,0.05679078489150817,8346,3521,3733,0.44728013419602203
Gjirokaster,Permet,Petran,0.49702380952380953,0.4236111111111111,1.1733021077283372,0.07936507936507936,0.04182509505703422,2525,1008,1052,0.4166336633663366
Gjirokaster,Permet,Qender-Piskove,0.5846560846560847,0.26455026455026454,2.21,0.15079365079365079,0.04465037910699242,2548,1134,1187,0.46585557299843017
Gjirokaster,Tepelene,Kurvelesh,0.6046511627906976,0.2854122621564482,2.1185185185185187,0.10993657505285412,0.061507936507936505,1074,473,504,0.4692737430167598
Gjirokaster,Tepelene,Lopes,0.5741127348643006,0.3569937369519833,1.608187134502924,0.06889352818371608,0.030364372469635626,935,479,494,0.5283422459893048
Gjirokaster,Tepelene,Qender-Tepelene,0.5929158110882957,0.188911704312115,3.1385869565217392,0.21817248459958932,0.05252918287937743,4292,1948,2056,0.4790307548928239
Gjirokaster,Tepelene,Tepelene,0.5804597701149425,0.25625422582826235,2.2651715039577835,0.16328600405679514,0.05313700384122919,6506,2958,3124,0.4801721487857362
Korce,Devoll,Bilisht,0.45518763796909495,0.43289183222958055,1.0515043345232025,0.1119205298013245,0.03596509895722494,8594,4530,4699,0.5467768210379335
Korce,Devoll,Hocisht,0.4531365313653137,0.4527675276752767,1.0008149959250203,0.0940959409594096,0.037983670571529994,5429,2710,2817,0.5188800884140726
Korce,Devoll,Miras,0.472987012987013,0.4503896103896104,1.0501730103806228,0.07662337662337662,0.038221333999500375,7868,3850,4003,0.5087697000508389
Korce,Devoll,Proger,0.4010965837199494,0.5183466891606917,0.7737998372660699,0.08055672711935892,0.04085760517799353,4770,2371,2472,0.5182389937106918
Korce,Devoll,Qender-Bilisht,0.4431079323797139,0.47724317295188556,0.9284741144414169,0.07964889466840051,0.0491499227202473,6980,3076,3235,0.46346704871060174
Korce,Kolonje,Barmash,0.5415162454873647,0.33212996389891697,1.6304347826086956,0.1263537906137184,0.04152249134948097,546,277,289,0.5293040293040293
Korce,Kolonje,Clirim,0.7062146892655368,0.1751412429378531,4.032258064516129,0.11864406779661017,0.06842105263157895,495,177,190,0.3838383838383838
Korce,Kolonje,Erseke,0.5723395775209247,0.2754085292945397,2.0781476121562954,0.15225189318453566,0.06450410141685309,5473,2509,2682,0.4900420244838297
Korce,Kolonje,Leskovik,0.46938775510204084,0.4467120181405896,1.0507614213197969,0.08390022675736962,0.05970149253731343,2258,882,938,0.4154118689105403
Korce,Kolonje,Mollas (KO),0.4784995425434584,0.4455626715462031,1.0739219712525667,0.07593778591033852,0.044580419580419584,2638,1093,1144,0.4336618650492798
Korce,Kolonje,Novosele (KO),0.6456692913385826,0.24803149606299213,2.6031746031746033,0.1062992125984252,0.07971014492753623,436,254,276,0.6330275229357798
Korce,Kolonje,Qender-Erseke,0.5009683666881859,0.32020658489347964,1.564516129032258,0.1788250484183344,0.06911057692307693,3146,1549,1664,0.5289256198347108
Korce,Kolonje,Qender-Leskovik,0.5777777777777777,0.3333333333333333,1.7333333333333334,0.08888888888888889,0.0625,339,135,144,0.4247787610619469
Korce,Korce,Drenove,0.5018425460636516,0.385929648241206,1.3003472222222223,0.11222780569514237,0.0448,8918,2985,3125,0.3504148912312178
Korce,Korce,Lekas,0.625,0.21120689655172414,2.9591836734693877,0.16379310344827586,0.07936507936507936,667,232,252,0.3778110944527736
Korce,Korce,Mollaj,0.4759725400457666,0.41327231121281466,1.1517165005537098,0.11075514874141876,0.07610993657505286,5702,2185,2365,0.41476674850929496
Korce,Korce,Qender-Bulgarec,0.44600760456273764,0.4806083650190114,0.928006329113924,0.07338403041825095,0.04934032170612687,11134,5260,5533,0.496946290641279
Korce,Korce,Vithkuq,0.5813559322033899,0.3288135593220339,1.768041237113402,0.08983050847457627,0.07523510971786834,1270,590,638,0.5023622047244094
Korce,Korce,Voskop,0.4313984168865435,0.4916446789797713,0.8774597495527728,0.07695690413368514,0.047339757017176375,4633,2274,2387,0.5152169220807252
Korce,Korce,Voskopoje,0.453781512605042,0.39775910364145656,1.1408450704225352,0.1484593837535014,0.04672897196261682,1857,714,749,0.403338718362951
Korce,Korce,Korce,0.4815998911638664,0.40932589619753756,1.1765683423348567,0.10907421263859601,0.0366948430640194,75079,29402,30522,0.4065317865182008
Korce,Maliq,Gore,0.4744136460554371,0.46588486140724944,1.0183066361556063,0.05970149253731343,0.03597122302158273,1718,938,973,0.5663562281722934
Korce,Maliq,Libonik,0.58288148721921,0.34024012393493414,1.7131474103585658,0.07687838884585592,0.058351568198395334,10908,5164,5484,0.5027502750275028
Korce,Maliq,Maliq,0.6156375593715747,0.30434782608695654,2.0228091236494596,0.08001461454146876,0.05653223026542571,6376,2737,2901,0.4549874529485571
Korce,Maliq,Moglice,0.6921529175050302,0.2655935613682093,2.606060606060606,0.04225352112676056,0.062264150943396226,1021,497,530,0.5190989226248776
Korce,Maliq,Pirg,0.4734382685686178,0.4350713231677324,1.0881854154889767,0.09149040826364978,0.049555867227676485,7652,4066,4278,0.5590695243073707
Korce,Maliq,Pojan,0.4436540016168149,0.46289409862570735,0.9584352078239609,0.09345189975747777,0.053268023878769326,13438,6185,6533,0.4861586545616907
Korce,Maliq,Vreshtas,0.5105008077544426,0.4106085083467959,1.2432786885245901,0.07889068389876144,0.07726708074534161,8150,3714,4025,0.4938650306748466
Korce,Pogradec,Bucimas,0.39442896935933147,0.4806406685236769,0.8206317009562446,0.12493036211699164,0.08836973082783138,15168,7180,7876,0.5192510548523207
Korce,Pogradec,Cerrave,0.43848834092736533,0.43688019297775393,1.003680981595092,0.12463146609488072,0.09044368600682594,7462,3731,4102,0.549718574108818
Korce,Pogradec,Dardhas,0.44076923076923075,0.45384615384615384,0.9711864406779661,0.10538461538461538,0.0953375086986778,2678,1300,1437,0.5365944734876774
Korce,Pogradec,Porgradec,0.5366377595671891,0.35746678335587556,1.5012241264188737,0.10589545707693532,0.06424955330553901,32073,12569,13432,0.4187946247622611
Korce,Pogradec,Proptisht,0.6031976744186046,0.3013565891472868,2.0016077170418005,0.09544573643410853,0.08914386584289496,4484,2064,2266,0.5053523639607493
Korce,Pogradec,Trebinje,0.5168539325842697,0.3391215526046987,1.5240963855421688,0.14402451481103168,0.10018382352941177,2355,979,1088,0.46199575371549895
Korce,Pogradec,Udenisht,0.5102785145888594,0.3730106100795756,1.368,0.11671087533156499,0.08964684575913069,5977,3016,3313,0.5542914505604819
Korce,Pogradec,Velcan,0.5747232472324724,0.24538745387453875,2.3421052631578947,0.17988929889298894,0.11074651353568499,2305,1084,1219,0.5288503253796095
Korce,Pustec,Pustec,0.5655577299412916,0.3085453359425962,1.8329809725158563,0.1258969341161122,0.045454545454545456,4366,1533,1606,0.3678424186898763
Kukes,Has,Fajze,0.36329866270430905,0.62555720653789,0.5807600950118765,0.011144130757800892,0.05808257522743177,3175,1346,1429,0.45007874015748034
Kukes,Has,Gjinaj,0.34748010610079577,0.6445623342175066,0.5390946502057613,0.007957559681697613,0.09808612440191387,823,377,418,0.5078979343863913
Kukes,Has,Golaj,0.3441324694024478,0.6447084233261339,0.5337800111669458,0.011159107271418287,0.0440467997247075,6004,2778,2906,0.48401065956029315
Kukes,Has,Krume,0.36174430128840435,0.6276841757515692,0.5763157894736842,0.010571522960026428,0.07232608029420778,6126,3027,3263,0.5326477309826967
Kukes,Kukes,Arren,0.4968553459119497,0.4968553459119497,1,0.006289308176100629,0.012422360248447204,316,159,161,0.509493670886076
Kukes,Kukes,Bicaj,0.36685369011653,0.614156236512732,0.5973295853829936,0.018990073370738023,0.046502057613168724,4473,2317,2430,0.5432595573440644
Kukes,Kukes,Bushtrice,0.5623762376237624,0.4198019801980198,1.3396226415094339,0.01782178217821782,0.02697495183044316,1046,505,519,0.4961759082217973
Kukes,Kukes,Gryke Caje,0.2789115646258503,0.6802721088435374,0.41,0.04081632653061224,0.045454545454545456,1169,441,462,0.39520958083832336
Kukes,Kukes,Kalis,0.4421768707482993,0.5408163265306123,0.8176100628930818,0.017006802721088437,0.036065573770491806,626,294,305,0.48722044728434505
Kukes,Kukes,Kolsh Kukes,0.2883895131086142,0.6835205992509363,0.42191780821917807,0.028089887640449437,0.05653710247349823,1060,534,566,0.5339622641509434
Kukes,Kukes,Kukes,0.3621220159151194,0.6129442970822281,0.5907910680283884,0.02493368700265252,0.05352480417754569,18360,9425,9958,0.5423747276688453
Kukes,Kukes,Malzi,0.35894941634241245,0.6254863813229572,0.5738724727838258,0.01556420233463035,0.04814814814814815,2584,1028,1080,0.4179566563467492
Kukes,Kukes,Shishtavec,0.5614275909402883,0.4317089910775566,1.3004769475357711,0.0068634179821551134,0.033819628647214856,3828,1457,1508,0.3939393939393939
Kukes,Kukes,Shtiqen,0.34212454212454213,0.6373626373626373,0.5367816091954023,0.020512820512820513,0.04411764705882353,2752,1365,1428,0.5188953488372093
Kukes,Kukes,Surroj,0.30297723292469353,0.6567425569176882,0.4613333333333333,0.040280210157618214,0.06085526315789474,1196,571,608,0.5083612040133779
Kukes,Kukes,Terthore,0.3140016570008285,0.6727423363711682,0.4667487684729064,0.013256006628003313,0.03977724741447892,2391,1207,1257,0.5257214554579673
Kukes,Kukes,Topojan,0.32861635220125784,0.6509433962264151,0.5048309178743962,0.020440251572327043,0.05637982195845697,1607,636,674,0.4194150591163659
Kukes,Kukes,Ujmisht,0.35984354628422427,0.6075619295958279,0.592274678111588,0.03259452411994785,0.03884711779448621,1593,767,798,0.5009416195856874
Kukes,Kukes,Zapod,0.5140056022408963,0.45938375350140054,1.1189024390243902,0.02661064425770308,0.045454545454545456,1880,714,748,0.39787234042553193
Kukes,Tropoje,Bajram Curri,0.34285714285714286,0.6370748299319728,0.5381740523224773,0.020068027210884354,0.05799423261775072,6570,2940,3121,0.4750380517503805
Kukes,Tropoje,Bujan,0.28020833333333334,0.7020833333333333,0.3991097922848665,0.017708333333333333,0.058823529411764705,2192,960,1020,0.4653284671532847
Kukes,Tropoje,Bytyc,0.2698170731707317,0.7149390243902439,0.3773987206823028,0.01524390243902439,0.06685633001422475,1609,656,703,0.43691733996270976
Kukes,Tropoje,Fierze (KU),0.35017221584385766,0.634902411021814,0.5515370705244123,0.014925373134328358,0.062432723358449946,1840,871,929,0.5048913043478261
Kukes,Tropoje,Lekbibaj,0.3569937369519833,0.6200417536534447,0.5757575757575758,0.022964509394572025,0.07528957528957529,1284,479,518,0.40342679127725856
Kukes,Tropoje,Llugaj,0.4021024967148489,0.5873850197109067,0.6845637583892618,0.010512483574244415,0.08313253012048193,1709,761,830,0.48566413107080164
Kukes,Tropoje,Margegaj,0.3133208255159475,0.6716697936210131,0.4664804469273743,0.0150093808630394,0.05913503971756399,2468,1066,1133,0.4590761750405186
Kukes,Tropoje,Tropoje,0.26531645569620255,0.7159493670886076,0.37057991513437055,0.018734177215189874,0.04681467181467181,4346,1975,2072,0.4767602393005062
Lezhe,Kurbin,Fushe Kuqe,0.2663871951219512,0.5967987804878049,0.446360153256705,0.1368140243902439,0.07540521494009866,7051,2624,2838,0.40249609984399376
Lezhe,Kurbin,Lac,0.3714437932871604,0.4897176345231753,0.758485639686684,0.13883857218966436,0.07454886105906715,23532,9385,10141,0.43094509603943565
Lezhe,Kurbin,Mamurras,0.27742616033755274,0.5491824894514767,0.5051620648259304,0.17339135021097046,0.06841911313106498,17870,7584,8141,0.4555679910464466
Lezhe,Kurbin,Milot,0.25473441108545036,0.5882217090069284,0.43305850019630937,0.15704387990762125,0.06640793445450625,9166,4330,4638,0.5060004363953742
Lezhe,Lezhe,Balldre,0.4224782067247821,0.4392901618929016,0.9617292700212615,0.1382316313823163,0.06952491309385864,8515,3212,3452,0.40540223135642983
Lezhe,Lezhe,Lezhe,0.4472959685349066,0.40058997050147493,1.116593028964163,0.15211406096361849,0.05894327750532063,24906,10170,10807,0.43391150726732514
Lezhe,Lezhe,Shengjin,0.45815079548074705,0.43048189993082775,1.0642742367434386,0.11136730458842518,0.05553135888501742,10468,4337,4592,0.43867023309132597
Lezhe,Lezhe,Blinisht,0.5386922615476905,0.3797240551889622,1.4186413902053712,0.08158368326334733,0.06031567080045096,4465,1667,1774,0.3973124300111982
Lezhe,Lezhe,Dajc (LE),0.4224548049476689,0.49571836346336823,0.8522072936660269,0.0818268315889629,0.07073386383731212,5853,2102,2262,0.38646847770374165
Lezhe,Lezhe,Kallmet,0.37321516494337764,0.3806006893156081,0.9805950840879689,0.24618414574101427,0.06706476802939826,5671,2031,2177,0.3838829130664786
Lezhe,Lezhe,Kolsh,0.42081632653061224,0.46408163265306124,0.9067722075637643,0.11510204081632654,0.08308383233532934,5798,2450,2672,0.4608485684718869
Lezhe,Lezhe,Shenkoll,0.379601226993865,0.4854294478527607,0.7819905213270142,0.13496932515337423,0.07369916533475404,13167,5216,5631,0.42766005923900663
Lezhe,Lezhe,Ungrej,0.43815028901734104,0.47167630057803467,0.928921568627451,0.09017341040462427,0.07188841201716738,2063,865,932,0.4517692680562288
Lezhe,Lezhe,Zejmen,0.3649953285580816,0.4194954842728122,0.8700816629547142,0.2155091871691062,0.0749063670411985,7406,3211,3471,0.46867404806913315
Lezhe,Mirdite,Fan,0.43439490445859874,0.4859872611464968,0.8938401048492791,0.07961783439490445,0.057623049219687875,3193,1570,1666,0.5217663639210773
Lezhe,Mirdite,Kacinar,0.4007155635062612,0.5277280858676208,0.7593220338983051,0.07155635062611806,0.04280821917808219,1331,559,584,0.4387678437265214
Lezhe,Mirdite,Kthelle,0.3568738229755179,0.4717514124293785,0.7564870259481038,0.1713747645951036,0.049239033124440466,2400,1062,1117,0.46541666666666665
Lezhe,Mirdite,Orosh,0.4103547459252157,0.4669223394055609,0.8788501026694046,0.12272291466922339,0.056108597285067875,2355,1043,1105,0.4692144373673036
Lezhe,Mirdite,Rreshen,0.375071907957814,0.4619367209971237,0.8119551681195517,0.1629913710450623,0.041007723427730784,11190,5215,5438,0.48596961572832886
Lezhe,Mirdite,Rubik,0.4016753091344236,0.45672118069405665,0.879475982532751,0.14160351017151973,0.042764413898434515,6231,2507,2619,0.4203177660086663
Lezhe,Mirdite,Selite,0.3594306049822064,0.5302491103202847,0.6778523489932886,0.1103202846975089,0.049069373942470386,1268,562,591,0.46608832807570977
Shkoder,Fushe Arrez,Blerim,0.34375,0.4495192307692308,0.7647058823529411,0.20673076923076922,0.060948081264108354,1010,416,443,0.4386138613861386
Shkoder,Fushe Arrez,Fierze (ShK),0.31715210355987056,0.26537216828478966,1.1951219512195121,0.4174757281553398,0.04923076923076923,1423,618,650,0.4567814476458187
Shkoder,Fushe Arrez,Fushe Arrez,0.34952038369304556,0.4226618705035971,0.826950354609929,0.2278177458033573,0.0570944036178632,3534,1668,1769,0.5005659309564233
Shkoder,Fushe Arrez,Iballe,0.4072249589490969,0.4630541871921182,0.8794326241134752,0.1297208538587849,0.06451612903225806,1266,609,651,0.514218009478673
Shkoder,Fushe Arrez,Qafe-Mali,0.3069016152716593,0.43171806167400884,0.7108843537414966,0.26138032305433184,0.07598371777476255,1453,681,737,0.5072264280798349
Shkoder,Malesi e Madhe,Gruemire,0.4034235484617164,0.36872542216053666,1.0941028858218318,0.22785102937774693,0.07726787620064034,11706,4323,4685,0.4002221083205194
Shkoder,Malesi e Madhe,Kastrat,0.412507339988256,0.48884321785085144,0.8438438438438438,0.09864944216089254,0.06812585499316005,10185,3406,3655,0.3588610702012764
Shkoder,Malesi e Madhe,Kelmend,0.39844851904090267,0.47531734837799716,0.8382789317507419,0.12623413258110014,0.08220064724919093,5149,1418,1545,0.3000582637405321
Shkoder,Malesi e Madhe,Koplik,0.4241274658573596,0.4279210925644917,0.9911347517730497,0.1479514415781487,0.07052186177715092,7493,2636,2836,0.37848658748164954
Shkoder,Malesi e Madhe,Qender-Malesi e Madhe,0.3586463062319439,0.5146512587701196,0.6968724939855654,0.12670243499793643,0.08875517111696127,5685,2423,2659,0.4677220756376429
Shkoder,Malesi e Madhe,Shkrel,0.44565217391304346,0.425,1.0485933503836318,0.12934782608695652,0.08548707753479125,5049,1840,2012,0.3984947514359279
Shkoder,Puke,Gjegjan,0.5423728813559322,0.3247457627118644,1.6701461377870563,0.13288135593220338,0.06704617330803289,2826,1475,1581,0.559447983014862
Shkoder,Puke,Puke,0.41879944160074456,0.40390879478827363,1.0368663594470047,0.17729176361098184,0.044464206313917294,4055,2149,2249,0.5546239210850802
Shkoder,Puke,Qelez,0.47119815668202764,0.3617511520737327,1.302547770700637,0.16705069124423963,0.05032822757111598,1686,868,914,0.5421115065243179
Shkoder,Puke,Qerret,0.4349726775956284,0.40437158469945356,1.0756756756756756,0.16065573770491803,0.06153846153846154,2079,915,975,0.468975468975469
Shkoder,Puke,Rrape,0.5278246205733558,0.3086003372681282,1.710382513661202,0.163575042158516,0.060221870047543584,1183,593,631,0.5333896872358411
Shkoder,Shkoder,Ana Malit,0.23955147808358818,0.3924566768603466,0.6103896103896104,0.36799184505606525,0.042926829268292686,4820,1962,2050,0.42531120331950206
Shkoder,Shkoder,Berdice,0.2722063037249284,0.43361986628462273,0.6277533039647577,0.2941738299904489,0.045288753799392095,7642,3141,3290,0.4305155718398325
Shkoder,Shkoder,Dajc (ShK),0.285792349726776,0.5234972677595628,0.545929018789144,0.1907103825136612,0.0483619344773791,7261,1830,1923,0.264839553780471
Shkoder,Shkoder,Gur I Zi,0.14934077079107505,0.4183569979716024,0.356969696969697,0.43230223123732253,0.05960896518836433,9119,3944,4194,0.45991885075117883
Shkoder,Shkoder,Postribe,0.26391693106432074,0.5041822901644073,0.5234553775743707,0.231900778771272,0.047527472527472525,8772,3467,3640,0.41495668034655725
Shkoder,Shkoder,Pult,0.19858156028368795,0.3971631205673759,0.5,0.40425531914893614,0.05622489959839357,2098,705,747,0.35605338417540516
Shkoder,Shkoder,Rrethinat,0.2148667250656989,0.41196345889125263,0.5215674362089915,0.37316981604304844,0.06109740336035718,21022,7991,8511,0.4048615735895728
Shkoder,Shkoder,Shale,0.3516339869281046,0.36470588235294116,0.96415770609319,0.28366013071895424,0.0449438202247191,2916,765,801,0.27469135802469136
Shkoder,Shkoder,Shosh,0.2993421052631579,0.39473684210526316,0.7583333333333333,0.3059210526315789,0.0379746835443038,839,304,316,0.3766388557806913
Shkoder,Shkoder,Velipoje,0.3915397631133672,0.3431472081218274,1.141025641025641,0.2653130287648054,0.05318808074335149,7639,2955,3121,0.40856133001701794
Shkoder,Shkoder,Shkoder,0.23358598791355117,0.47167878725801493,0.49522258414766557,0.2947352248284339,0.04183330470839365,94855,39052,40757,0.42967687523061515
Shkoder,Vau Dejes,Bushat,0.20725978647686832,0.41338078291814945,0.5013774104683195,0.37935943060498223,0.053362080582131786,19328,7025,7421,0.3839507450331126
Shkoder,Vau Dejes,Hajmel,0.27846425419240955,0.4390997352162401,0.6341708542713568,0.2824360105913504,0.0474989491382934,5267,2266,2379,0.4516802734004177
Shkoder,Vau Dejes,Shllak,0.02847571189279732,0.47571189279731996,0.05985915492957746,0.49581239530988275,0.04019292604501608,1381,597,622,0.4503982621288921
Shkoder,Vau Dejes,Temal,0.15155440414507773,0.3911917098445596,0.38741721854304634,0.4572538860103627,0.05968331303288672,1586,772,821,0.5176544766708702
Shkoder,Vau Dejes,Vau Dejes,0.3320121240382374,0.3749125670319422,0.8855721393034826,0.2930753089298205,0.06781134535970441,10130,4289,4601,0.4541954590325765
Shkoder,Vau Dejes,Vig-Mnele,0.1224188790560472,0.4174041297935103,0.29328621908127206,0.46017699115044247,0.04372355430183357,1621,678,709,0.43738433066008636
Tirane,Kamez,Kamez,0.37692833576078233,0.5031953155188301,0.7490696438064859,0.1198763487203876,0.05081254937365986,67992,33643,35444,0.5212966231321332
Tirane,Kamez,Paskuqan,0.3737798720969371,0.4956243688993605,0.7541595925297113,0.13059575900370246,0.04212788823213326,35437,17826,18610,0.5251573214436888
Tirane,Kavaje,Golem (TR),0.4843788437884379,0.43050430504305043,1.1251428571428572,0.08511685116851168,0.042177191328934965,10416,4065,4244,0.4074500768049155
Tirane,Kavaje,Helmes,0.4795361527967258,0.4249658935879945,1.1284109149277688,0.09549795361527967,0.032981530343007916,3939,1466,1516,0.38486925615638484
Tirane,Kavaje,Kavaje,0.43040529630227675,0.45898595188115615,0.937730870712401,0.1106087518165671,0.03783111939718791,33126,12386,12873,0.38860713638833544
Tirane,Kavaje,Luz I Vogel,0.511400651465798,0.44439274080967894,1.1507853403141362,0.044206607724523034,0.046583850931677016,8366,2149,2254,0.26942385847477884
Tirane,Kavaje,Synej,0.5012165450121655,0.4468775344687753,1.1215970961887478,0.05190592051905921,0.04640371229698376,8882,2466,2586,0.2911506417473542
Tirane,Rrogozhine,Gose,0.4781997187060478,0.4388185654008439,1.0897435897435896,0.0829817158931083,0.05368234250221828,6732,2133,2254,0.33481877599524656
Tirane,Rrogozhine,Kryevidh,0.4184432325235498,0.3430837878036688,1.2196531791907514,0.23847297967278136,0.04089396100808369,7127,2017,2103,0.29507506664795846
Tirane,Rrogozhine,Lekaj,0.4602197802197802,0.4501098901098901,1.0224609375,0.08967032967032967,0.05719021964359718,7340,2275,2413,0.3287465940054496
Tirane,Rrogozhine,Rrogozhine,0.5816831683168316,0.3149064906490649,1.8471615720524017,0.1034103410341034,0.04692005242463958,9508,3636,3815,0.4012410601598654
Tirane,Rrogozhine,Sinaballaj,0.6015473887814313,0.2940038684719536,2.0460526315789473,0.10444874274661509,0.04081632653061224,1289,517,539,0.4181536074476338
Tirane,Tirane,Baldushk,0.4668697638994669,0.41012947448591014,1.138347260909935,0.123000761614623,0.046131492916818014,4131,2626,2753,0.6664245945291697
Tirane,Tirane,Kashar,0.5192615089514067,0.34954443734015345,1.4855378987081285,0.1311940537084399,0.042766429500420776,40748,25024,26142,0.6415529596544616
Tirane,Tirane,Ndroq,0.5445251546946462,0.3470540758676352,1.5689922480620155,0.10842076943771858,0.06818751566808724,7302,3717,3989,0.5462886880306765
Tirane,Tirane,Petrele,0.5889518413597734,0.3560906515580737,1.6539379474940334,0.054957507082152975,0.051075268817204304,5222,3530,3720,0.7123707391803906
Tirane,Tirane,Peze,0.5996551724137931,0.3106896551724138,1.9300776914539401,0.0896551724137931,0.07496012759170653,4672,2900,3135,0.6710188356164384
Tirane,Tirane,Vaqarr,0.5208248264597795,0.3868926092282564,1.3461741424802112,0.09228256431196406,0.06633625619519634,7791,4898,5246,0.6733410345270183
Tirane,Tirane,Berzhite,0.6278011204481793,0.27976190476190477,2.244055068836045,0.09243697478991597,0.05680317040951123,4594,2856,3028,0.6591205920766217
Tirane,Tirane,Dajt,0.505691191026064,0.330996370834708,1.5277846997258908,0.16331243813922797,0.0429428481212504,19928,12124,12668,0.6356884785226816
Tirane,Tirane,Farke,0.5182360742705571,0.36795424403183025,1.4084253210182474,0.11380968169761273,0.037037037037037035,18277,12064,12528,0.6854516605569841
Tirane,Tirane,Krrabe,0.7249466950959488,0.21606254442075337,3.3552631578947367,0.058990760483297794,0.05379959650302623,2381,1407,1487,0.6245275094498111
Tirane,Tirane,Shengjergj,0.4824961948249619,0.4132420091324201,1.167587476979742,0.10426179604261795,0.05467625899280575,1991,1314,1390,0.6981416373681567
Tirane,Tirane,Zall Bastar,0.5111624326404927,0.35719784449576597,1.4310344827586208,0.13163972286374134,0.048700109849871845,3852,2598,2731,0.7089823468328141
Tirane,Tirane,Zall Herr,0.6166255456443348,0.3011956728031885,2.047258979206049,0.08217878155247675,0.0632888888888889,9039,5269,5625,0.6223033521407235
Tirane,Tirane,Njesia Nr. 1,0.5236144356472104,0.34694347265696923,1.5092211755340321,0.1294420916958203,0.03973831940945056,41790,21724,22623,0.5413496051687007
Tirane,Tirane,Njesia Nr. 2,0.4796070423312545,0.3951377007561124,1.2137719114463301,0.12525525691263314,0.029226606659701573,67552,36238,37329,0.552596518237802
Tirane,Tirane,Njesia Nr. 3,0.48627681771975817,0.36525600556417526,1.331331477955178,0.14846717671606655,0.0335074202388955,37427,18691,19339,0.5167125337323323
Tirane,Tirane,Njesia Nr. 4,0.49440093970242754,0.37361002349256067,1.3233074827080276,0.13198903680501176,0.04013830426939266,52562,25540,26608,0.5062212244587344
Tirane,Tirane,Njesia Nr. 5,0.5197574636452392,0.3397821283592827,1.5296786389413988,0.14046040799547813,0.025927223584764004,71200,38922,39958,0.5612078651685394
Tirane,Tirane,Njesia Nr. 6,0.536461199779857,0.34376719867914146,1.5605363217930759,0.11977160154100165,0.04141387496702717,56854,29072,30328,0.5334365216167728
Tirane,Tirane,Njesia Nr. 7,0.48816241413150147,0.38827894995093226,1.2572466629808072,0.12355863591756625,0.029234891336707352,61709,32608,33590,0.5443290281806543
Tirane,Tirane,Njesia Nr. 8,0.4286281404185334,0.44921454091759766,0.9541724529731095,0.12215731866386888,0.021095875201243546,34033,17633,18013,0.5292804043134605
Tirane,Tirane,Njesia Nr. 9,0.47140549273021004,0.4160832884580865,1.1329594477998275,0.11251121881170346,0.03193855564050879,52717,27855,28774,0.5458201339226435
